등급,어휘,품사,日本語品詞,어종,원어,日本の漢字,外来語,의미,定義の日本語訳,日本語訳,tags
1등급,불태우다,동사,動詞,고유어,,,,"「1」불을 붙여서 타게 하다. ‘불타다[1]「1」’의 사동사.
「2」(비유적으로) 의욕이나 정열 따위를 끓어오르게 하다. ‘불타다[2]’의 사동사.",「1」火を付けて燃やす。「燃える」の使役形。 「2」(比喩的に) 意欲や情熱などを燃え上がらせる。「燃える」の使役形。,燃やす,等級:1 語種:固有語 品詞:動詞
1등급,붉다,형용사,形容詞/動詞,고유어,,,,"[Ⅰ]「1」빛깔이 핏빛 또는 익은 고추의 빛과 같다.
[Ⅰ]「2」공산주의에 물들어 있다.
[Ⅱ]빛깔이 핏빛 또는 익은 고추의 빛처럼 되다.",[Ⅰ]「1」色が血の色または熟した唐辛子の色と同じである。 [Ⅰ]「2」共産主義に染まっている。 [Ⅱ]色が血の色または熟した唐辛子の色のようにになる。,赤い,等級:1 語種:固有語 品詞:形容詞/動詞 risk:multi_pos
1등급,붐비다,동사,動詞,고유어,,,,"「1」좁은 공간에 많은 사람이나 자동차 따위가 들끓다.
「2」어떤 일 따위가 복잡하게 돌아가다.",「1」狭い空間に多くの人や車などがひしめく。 「2」ある事柄などが複雑に回る。,混む,等級:1 語種:固有語 品詞:動詞
1등급,붓,명사,名詞,고유어,,,,"「1」글씨를 쓰거나 그림을 그리거나 페인트칠을 할 때 쓰는 도구의 하나. 주로 가는 대나무나 나무로 된 자루 끝에 짐승의 털을 꽂아서 먹이나 물감을 찍어 쓴다.
「2」연필, 철필, 만년필, 볼펜 따위의 글씨를 쓰는 도구를 통틀어 이르는 말. 지난날 주로 붓으로 글씨를 쓴 데서 유래한다.",文字を書いたり絵を描いたりペンキを塗ったりするのに使う道具の一つ。主に細い竹や木で作った柄の先に獣の毛を付けて墨や絵の具を付けて使う。,筆,等級:1 語種:固有語 品詞:名詞
1등급,붓다,동사,動詞,고유어,,,,"「1」액체나 가루 따위를 다른 곳에 담다.
「2」모종을 내기 위하여 씨앗을 많이 뿌리다.
「3」불입금, 이자, 곗돈 따위를 일정한 기간마다 내다.
「4」시선을 한곳에 모으면서 바라보다.",液体や粉などを他の場所に注ぐ。,膨れる,等級:1 語種:固有語 品詞:動詞
1등급,붕붕,부사,副詞,고유어,,,,"「1」문풍지 따위가 뚫어질 때 잇따라 나는 다소 둔탁한 소리. 또는 그 모양.
「2」벌 같은 큰 곤충 따위가 날 때 잇따라 나는 소리.
「3」막혀 있던 공기나 가스가 약간 큰 구멍으로 터져 빠질 때 잇따라 나는 소리.
「4」자동차, 배 따위에서 경적이 잇따라 울리는 소리.
「5」잇따라 공중에 들리는 모양. 또는 그 느낌.",障子紙などが破れるときに連続して鳴る、やや鈍い音。またはその様子。,ブンブン,等級:1 語種:固有語 品詞:副詞
1등급,붕어,명사,名詞,고유어,,,,"잉엇과의 민물고기. 몸의 길이는 20~43cm이며, 등은 푸른 갈색이고 배 쪽은 누르스름한 은백색이다. 폭이 넓고 머리는 뾰족하며 주둥이는 둥글고 수염이 없다. 배지느러미는 붙어 있고 비늘은 둥근비늘인데 머리에는 비늘이 없다. 산란기는 4~5월이고 얕은 물가의 풀잎에 알을 낳는다. 한국, 일본, 중국, 시베리아 등지에 분포한다.",コイ科の淡水魚。体長は20〜43cmで、背中は青みがかった褐色、腹側は黄色みがかった銀白色。幅が広く、頭は尖り、口吻は丸く、ひげがない。腹びれは付いており、鱗は円鱗だが頭には鱗がない。産卵期は4〜5月で、浅い水辺の草の葉に卵を産む。韓国、日本、中国、シベリアなどに分布する。,フナ,等級:1 語種:固有語 品詞:名詞
1등급,붙다,동사,動詞,고유어,,,,"[1]「1」맞닿아 떨어지지 아니하다.
[1]「2」시험 따위에 합격하다.
[1]「3」불이 옮아 타기 시작하다.
[1]「4」어떤 일에 나서다. 또는 어떤 일에 매달리다.
[1]「5」시설이 딸려 있다.
[1]「6」조건, 이유, 구실 따위가 따르다.
[1]「7」식물이 뿌리가 내려 살다.
[1]「8」어떤 장소에 오래 머무르다. 또는 어떤 판에 끼어들다.
[1]「9」주가 되는 것에 달리거나 딸리다.
[2]「1」물체와 물체 또는 사람이 서로 바짝 가까이 하다.
[2]「2」생활을 남에게 기대다.
[2]「3」바로 옆에서 돌보다.
[2]「4」어떤 놀이나 일, 단체 따위에 참여하다.
[2]「5」좇아서 따르다.
[2]「6」귀신 따위가 옮아 들어 작용하다.
[2]「7」실력 따위가 더 생겨 늘다.
[2]「8」어떤 것이 더해지거나 생겨나다.
[2]「9」목숨이나 생명 따위가 끊어지지 않고 있다.
[2]「10」이름이 생기다.
[3]「1」겨루는 일 따위가 서로 어울려 시작되다.
[3]「2」어떤 감정이나 감각이 생겨나다.
[4]「1」암컷과 수컷이 교합하다.
[4]「2」(속되게) 남녀가 가까이 지내거나 성교(性交)하다.",触れて離れない。,付く,等級:1 語種:固有語 品詞:動詞
1등급,붙들다,동사,動詞,고유어,,,,"「1」놓치지 않게 꽉 쥐다.
「2」사람이나 사물 따위가 달아나지 못하도록 잡다.
「3」남을 가지 못하게 말리다.
「4」어떤 일에 매달리다.",離さないようにしっかりと握る。,掴む,等級:1 語種:固有語 品詞:動詞
1등급,붙이다,동사,動詞,고유어,,,,"[1]「1」맞닿아 떨어지지 않게 하다. ‘붙다[1]「1」’의 사동사.
[1]「2」불을 일으켜 타게 하다. ‘붙다[1]「3」’의 사동사.
[1]「3」조건, 이유, 구실 따위를 딸리게 하다. ‘붙다[1]「6」’의 사동사.
[1]「4」식물이 뿌리를 내리게 하다. ‘붙다[1]「7」’의 사동사.
[1]「5」주가 되는 것에 달리게 하거나 딸리게 하다. ‘붙다[1]「9」’의 사동사.
[1]「6」내기를 하는 데 돈을 태워 놓다.
[1]「7」신체의 일부분을 어느 곳에 대다.
[1]「8」윷놀이에서, 말을 밭에 달다.
[2]「1」물체와 물체 또는 사람을 서로 바짝 가깝게 하다. ‘붙다[2]「1」’의 사동사.
[2]「2」바로 옆에서 돌보게 하다. ‘붙다[2]「3」’의 사동사.
[2]「3」어떤 것을 더하게 하거나 생기게 하다. ‘붙다[2]「8」’의 사동사.
[2]「4」이름이 생기게 하다. ‘붙다[2]「10」’의 사동사.
[2]「5」어떤 감정이나 감각을 생기게 하다. ‘붙다[3]「2」’의 사동사.
[2]「6」말을 걸거나 치근대며 가까이 다가서다.
[2]「7」기대나 희망을 걸다.
[2]「8」어떤 놀이나 일, 단체 따위에 참여하게 하다. ‘붙다[2]「4」’의 사동사.
[3]「1」목숨이나 생명 따위를 끊어지지 않게 하다. ‘붙다[2]「9」’의 사동사.
[3]「2」남의 뺨이나 볼기 따위를 세게 때리다.
[3]「3」큰 소리로 구령을 외치다.
[4]「1」겨루는 일 따위를 서로 어울려 시작하게 하다. ‘붙다[3]「1」’의 사동사.
[4]「2」암컷과 수컷을 교합시키다. ‘붙다[4]「1」’의 사동사.
[5](속되게) 남녀를 가까이 지내게 하거나 성교(性交)하게 하다. ‘붙다[4]「2」’의 사동사.",触れて離れないようにする。「付く」の使役。,付ける,等級:1 語種:固有語 品詞:動詞
1등급,붙잡다,동사,動詞,고유어,,,,"「1」놓치지 않도록 단단히 쥐다.
「2」달아나지 못하게 잡다.
「3」떠나지 못하게 말리다.
「4」그냥 지나가지 못하게 잡다.
「5」일자리를 얻다.
「6」일거리를 삼거나 일을 시작하려고 손을 대다.
「7」쓰러지거나 흔들리지 않게 잡아 주거나 도와주다.
「8」이유나 구실, 기미 따위를 찾아내다.
「9」하던 것을 계속 이어 가다.
「10」사람 또는 물품 따위를 자기 것으로 만들다.",離さないようにしっかりと握る。,捕まえる,等級:1 語種:固有語 品詞:動詞
1등급,붙잡히다,동사,動詞,고유어,,,,"[1]빠져나가지 못하도록 단단히 잡히다. ‘붙잡다「1」’의 피동사.
[2]「1」달아나지 못하게 잡히다. ‘붙잡다「2」’의 피동사.
[2]「2」떠나지 못하게 말려지다. ‘붙잡다「3」’의 피동사.
[2]「3」그냥 지나가지 못하게 잡히다. ‘붙잡다「4」’의 피동사.
[2]「4」일거리를 삼거나 일을 시작하려고 손을 대게 되다. ‘붙잡다「6」’의 피동사.
[2]「5」사람 또는 물품 따위가 남의 것이 되다. ‘붙잡다「10」’의 피동사.",逃げられないようにしっかりと捕まる。「捕まえる」の受身。,捕まる,等級:1 語種:固有語 品詞:動詞
1등급,비,명사,名詞,고유어,,,,"「1」대기 중의 수증기가 높은 곳에서 찬 공기를 만나 식어서 엉기어 땅 위로 떨어지는 물방울.
「2」화투에서, 비를 피하고 있는 모양이 그려져 있는 화투장. 12월이나 열두 끗을 나타낸다.",大気中の水蒸気が高い場所で冷たい空気に触れて冷え、凝結して地上に落ちる水滴。,雨,等級:1 語種:固有語 品詞:名詞
1등급,비누,명사,名詞,고유어,,,,때를 씻어 낼 때 쓰는 물건. 물에 녹으면 거품이 일며 보통 고급 지방산의 알칼리 금속염을 주성분으로 한다.,汚れを洗い落とすのに使う物。水に溶けると泡立ち、通常、高級脂肪酸のアルカリ金属塩を主成分とする。,石鹸,等級:1 語種:固有語 品詞:名詞
1등급,비눗방울,명사,名詞,고유어,,,,동글동글하게 방울이 진 비누 거품.,丸く玉になった石鹸の泡。,シャボン玉,等級:1 語種:固有語 品詞:名詞
1등급,비다,동사,動詞,고유어,,,,"[1]「1」일정한 공간에 사람, 사물 따위가 들어 있지 아니하게 되다.
[1]「2」손에 들거나 몸에 지닌 것이 없게 되다.
[1]「3」할 일이 없거나 할 일을 끝내서 시간이 남다.
[1]「4」주의가 허술하고 모자라는 구석이 생기다.
[1]「5」진실이나 알찬 내용이 들어 있지 아니하게 되다.
[1]「6」지식이나 생각, 판단하는 능력이 없어지다.
[1]「7」돈, 재산 따위가 없어지다.
[1]「8」사람의 마음이 의지할 대상이나 보람으로 여길 만한 것이 없어 외롭고 쓸쓸하게 되다.
[1]「9」욕심이나 집착 따위의 어지러운 생각이 없게 되다.
[2]일정한 액수나 수량에서 얼마가 모자라게 되다.",一定の空間に人、物などが存在しなくなる。,空く,等級:1 語種:固有語 品詞:動詞
1등급,비둘기,명사,名詞,고유어,,,,"비둘기목의 새를 통틀어 이르는 말. 멧비둘기, 염주비둘기, 홍비둘기, 흑비둘기 따위의 여러 종류가 있다. 야생종과 집비둘기로 크게 나누는데 야생종은 대부분 텃새이다. 부리가 짧고 다리도 가늘고 짧으며 날개가 큰 편이다. 식도의 큰 모이주머니에 먹이를 저장하고 그 벽에서 암죽을 분비하여 새끼에게 먹인다. 성질이 온순하여 길들이기 쉽고 귀소성을 이용하여 통신에 사용한다. 평화를 상징하는 새이다.",ハト目（ハト目）の鳥を総称する言葉。キジバト、リュウキュウキジバト、ホンビノスバト、クロバトなどの数種類がある。野生種とドバトに大きく分けられ、野生種はほとんどが留鳥である。くちばしが短く、足も細く短い。翼は大きい方である。食道の大きな砂肝に餌を貯蔵し、その壁からアムチュ（雛に与える消化された餌）を分泌して雛に与える。性質が温和で飼いならしやすく、帰巣性を利用して通信に用いられる。平和を象徴する鳥である。,鳩,等級:1 語種:固有語 品詞:名詞
1등급,비바람,명사,名詞,고유어,,,,"「1」바람과 비를 아울러 이르는 말.
「2」비가 내리면서 부는 바람.",風と雨を合わせて言う言葉。,風雨,等級:1 語種:固有語 品詞:名詞
1등급,비비다,동사,動詞,고유어,,,,"[1]「1」두 물체를 맞대어 문지르다.
[1]「2」어떤 재료에 다른 재료를 넣어 한데 버무리다.
[1]「3」어떤 물건이나 재료를 두 손바닥 사이에 놓고 움직여서 뭉치거나 꼬이는 상태가 되게 하다.
[2]사람이 다른 사람의 비위를 맞추거나 아부하는 행동을 하다.
[3]많은 사람 틈에서 부대끼며 살아가다.
[4]「1」좁은 틈을 헤집거나 비집다.
[4]「2」어려운 상황을 이겨 내기 위하여 억척스럽게 버티다.",二つの物を擦り合わせる。,混ぜる,等級:1 語種:固有語 品詞:動詞
1등급,비빔밥,명사,名詞,고유어,,,,고기나 나물 따위와 여러 가지 양념을 넣어 비벼 먹는 밥.,肉やナムルなどと様々な調味料を加えて混ぜて食べるご飯。,ビビンバ,等級:1 語種:固有語 品詞:名詞
