word,pos,meaning,definition,target_codes
테니스장,名詞,テニスコート。ていきゅうじょう【庭球場】,テニスをする競技場。,80136
테이블,名詞,テーブル,支える脚があり、上が平らで物を置くことができる机状の家具。,72186
텔레비전,名詞,テレビジョン。テレビ,放送局が電波で送信する映像と音声を受信して、画面に映し出す機械。,27373
토끼,名詞,うさぎ【兎】,"耳が長く、後肢が前肢より発達して、しっぽは短い動物。
",89388
토마토,名詞,トマト,球状のこぶしサイズの実で、緑色で熟すと赤くなる野菜。,89390
토요일,名詞,どようび【土曜日】。どよう【土曜】,月曜日を基準とした１週間の6日目。,30214
통,名詞,たま【玉】,よく熟した白菜やスイカ、カボチャなどの実。,81468
퇴근,名詞,たいきん【退勤】,職場で勤務が終わって、勤め先から退出すること。,71296
퇴근하다,動詞,たいきんする【退勤する】,職場で勤務が終わって、勤め先から退出する。,82103
퇴원,名詞,たいいん【退院】,一定期間入院して治療を受けていた患者が、病院から出ること。,82873
퇴원하다,動詞,たいいんする【退院する】,一定期間入院して治療を受けていた患者が、病院から出る。,82874
투피스,名詞,ツーピース,上着とスカートが同じ布で作られて一組になっている婦人服。,82165
튀기다,動詞,あげる【揚げる】,熱した油の中に材料を入れて、天ぷら・フライにする。,82380
튀김,名詞,てんぷら【天ぷら】。あげもの【揚げ物】。フライ。フリッター ,魚・肉・野菜などに小麦粉の衣をつけ、油で揚げたもの。,82383
트럭,名詞,トラック,貨物を運搬する自動車。,82436
특별하다,形容詞,とくべつだ【特別だ】,普通と違う。,71297
특별히,副詞,とくべつに【特別に】,普通とは違って。,71298
특히,副詞,とくに【特に】,普通とは違って。,71300
튼튼하다,形容詞,じょうぶだ【丈夫だ】。がんじょうだ【頑丈だ】,非常に硬くて強い。,71480
틀다,動詞,ひねる【捻る】。まわす【回す】。ねじる,体や体の一部を捻って回す。,89816
틀리다,動詞,まちがう【間違う】。まちがえる【間違える】,計算・答え・事実などが合っていない。,71481
티,名詞,ティーシャツ,T字型の半袖のシャツ。,82664
티브이,名詞,テレビ。テレビジョン,放送局が電波で送る映像と音声を受信して、画面に映し出す機械。,71302
티셔츠,名詞,ティーシャツ,T字型の半袖のシャツ。,82674
티켓,名詞,チケット,入場券や乗車券などの切符。,82678
팀,名詞,チーム。くみ【組】,ある目的のために協力して行動するグループ。,20274
파,名詞,ねぎ【葱】,中空で細長い葉の先端はとがり、独特な匂いや味を持っていて薬味としてよく使う野菜。,71303
파란색,名詞,あおいろ【青色】。あおいいろ【青い色】。ブルー,晴れた空や澄んだ海のような色。,71305
파랗다,形容詞,あおい【青い】,晴れた空や澄んだ海のように、明るくて鮮やかに青い。,71306
판다,名詞,パンダ,体が大きく、頭と胴体の体毛は白く、目の周りと耳や足などの毛は黒い、クマ科の動物。,80710
팔,冠形詞/名詞/数詞,うで【腕】 | はち【八】 | はち【八】,"肩から手首までの部分。
 | 7に1を足した数。 | 八つの。","32794,31598,31629"
팔 운동,,うでのうんどう【腕の運動】,腕の筋肉や機能などを強化するために、腕を動かしてする運動。,82836
팔다,動詞,うる【売る】,代金と引き換えに品物や権利を相手に渡したり労働力を提供したりする。,71482
팔리다,動詞,うられる【売られる】。うれる【売れる】,代金と引き換えに品物や権利が相手に渡されたり労働力が提供されたりする。,71483
팔십,冠形詞/数詞,はちじゅう【八十】 | はちじゅう【八十】,10の8倍の数。 | 八十の。,"26908,89597"
팔월,名詞,はちがつ【八月】,一年の8番目の月。,30188
팔찌,名詞,ブレスレット。バングル。うでわ【腕輪】,金・銀・皮などでつくられた、手腕にはめる装飾品。,82830
팝,名詞,ポップス。ポップミュージック,多くの人が楽しむ大衆向けの西洋音楽。,82826
팝송,名詞,ポップソング,西洋の大衆向けの音楽。,80677
팝콘,名詞,ポップコーン,トウモロコシの実を炒ってはじけさせ、味付けをしたもの。,80681
패키지,名詞,パッケージ,包んで郵便で送る物品。,80997
팬,名詞,パン,食べ物を炒めたり焼いたりするのに用いる、取っ手のついた平なべ。,71315
펜,名詞,ペン,インキや墨などをつけ、字を書く筆記具。,81973
펴다,動詞,ひろげる【広げる】。ひらく【開く】,畳んだり巻いてあるものを開く。,71484
편도,名詞,かたみち【片道】,往路か復路かの一方。また、その道。,82008
편리,名詞,べんり【便利】,利用しやすく、都合の良いこと。,82024
편리하다,形容詞,べんりだ【便利だ】,利用しやすく、都合が良い。,71329
편안,名詞,きらく【気楽】。ここちよさ【心地よさ】。へいあん【平安】,心身が安定していて気持ちが良いこと。,82047
편안하다,形容詞,きらくだ【気楽だ】。ここちよい【心地よい】。へいあんだ【平安だ】,心身が安定していて気持ちが良い。,71333
편의점,名詞,コンビニエンスストア。コンビニ,長い間、または一日中営業していて、簡単な生活必需品、食料品、インスタント食品などを扱う小売店。,82055
편지,名詞,てがみ【手紙】。しょかん【書簡】,用事などを記して、人に送る文書。,24147
편지봉투,,ふうとう【封筒】。じょうぶくろ【状袋】,手紙を入れる紙の袋。,82077
편지하다,動詞,てがみをかく【手紙を書く】,手紙を送る。,82084
편찮다,形容詞,ここちよくない【心地よくない】。ぐあいがわるい【具合が悪い】,心身が楽ではなく、つらい。,87901
편하다,形容詞,らくだ【楽だ】。きらくだ【気楽だ】。ここちよい【心地よい】,心身がつらくなく、気持ちがいい。,71334
평소,名詞,へいそ【平素】。ふだん【普段】。つねひごろ【常日頃】,特別なことのない、普通の時。,71341
평일,名詞,へいじつ【平日】。ふだん【普段】。へいそ【平素】,特別なことのない、普通の日。,81325
포도,名詞,ぶどう【葡萄】,甘酸っぱい味の、小さい実が房状になる紫色の果物。,62808
포장,名詞,ほうそう【包装】。ラッピング,物品を包んだり、荷造りしたりすること。また、そのときに用いる材料。,71349
포장되다,動詞,ほうそうされる【包装される】。つつまれる【包まれる】。ラッピングされる,物品が包まれたり、荷造りされたりする。,84603
표,名詞,きっぷ【切符】。けん【券】。チケット ,"権利があることを証明する紙片。
",71353
푸르다,形容詞,あおい【青い】。あおあおとする【青青とする】,晴れた秋空や深い海、生き生きとした草の色ように、明るくて鮮やかだ。,73266
푹,副詞,ぐっすり。ゆったり,熟睡したり疲れた体を休めたりするさま。,83605
풀다,動詞,ほどく【解く】。ときほぐす【解きほぐす】,結んだり縛ったり、もつれたりしているものを元に戻す。,29761
풍경,名詞,ふうけい【風景】。ふうこう【風光】。けしき【景色】,自然または地域の美しい景観。,72392
