word,pos,meaning,definition,target_code
마디,명사,"ふし【節】
","葦や木などの茎で枝や葉が出る部分で、真ん中が凹んでいたり出っ張ったりしている。
",90954
마땅하다,형용사,てきとうだ【適当だ】。てきせつだ【適切だ】。ふさわしい【相応しい】,"ある条件にうまく当てはまる。
",15693
마땅히,부사,とうぜん【当然】。あたりまえに【当たり前に】,"そうすることが正しくて、当たり前に。
",51545
마라톤,명사,マラソン,陸上競技で一度に42.195キロを走るスポーツ競技。,15696
마련,명사,ようい【用意】,"あるものや状況を準備して揃えること。
",14614
마련,의존 명사,もの	,"当然そうであるという意を表す語。
",14616
마련되다,동사,よういされる【用意される】,"あるものや状況が準備されて揃えられる。
",59466
마련하다,동사,よういする【用意する】,"あるものや状況を準備して揃える。
",59463
마루,명사,"えんがわ【縁側】。ゆか【床】
","韓屋で、地面から離れた所に平らな板を敷いて、人が腰をかけたり歩いたりできるように作ったところ。
",51551
마무리,명사,しあげ【仕上げ】,"仕事を終えること。
",15701
마무리되다,동사,しあがる【仕上がる】,"仕事が終わる。
",53972
마무리하다,동사,しあげる【仕上げる】,"仕事を終える。
",53973
마법,명사,"まほう【魔法】。まじゅつ【魔術】。ようじゅつ【妖術】
",超自然的な能力を持って科学的に説明できない不思議なことをする術。,53974
마법사,명사,"まほうつかい【魔法使い・魔法遣い】
",超自然的な能力があって不思議なことができる術を持つ人。,53975
마사지,명사,マッサージ,手で体を叩いたり、揉んだりして筋肉の緊張をほぐすこと。,53981
마사지하다,동사,マッサージする,"手で体を叩いたり、揉んだりして筋肉の緊張をほぐす。
",53984
마술,명사,"てじな【手品】。マジック
","すばやい手付きや仕掛けなどを利用し、人の目を巧妙に騙して人を楽しませる術。
",53992
마술사,명사,まじゅつし【魔術師】。てじなし【手品師】,魔術を専門的に行う人。,64695
마스카라,명사,マスカラ,まつ毛を濃く長く見せるために使う化粧品。,53993
마스크,명사,マスク。めん【面】。かめん【仮面】,顔を隠したり、扮装したりするため、紙、木、土などで作って顔につけるもの。,54330
마약,명사,まやく【麻薬】,麻酔作用をし、習慣性があって長く使うと中毒になる薬物。,15707
마우스,명사,"マウス
",机の上に置き、手に持って水平に移動させたりボタンを押したりするコンピュータの入力装置。,54331
마을버스,명사,マウルバス,住民たちの便宜のために地域内の近距離を往復するバス。,54335
마음가짐,명사,こころがけ【心掛け】。こころがまえ【心構え】,物事に対する心の持ち方。,15712
마음고생,명사,きぐろう【気苦労】,いろいろと気を使って、精神的に苦労すること。,90983
마음껏,부사,おもうぞんぶん【思う存分】。おもいきり【思いきり】	,"満足するまでいくらでも。
",15717
마음대로,부사,おもうとおりに【思う通りに】。きままに【気ままに】	,"自分の希望通りに。
",54336
마음먹다,동사,こころをきめる【心を決める】。おもいたつ【思い立つ】,"あることをしようと決心したり考えたりする。
",15726
마음속,명사,"しんそこ【心底・真底】。しんてい【心底】。こころね【心根】
",心の奥底。,54338
마음씨,명사,きだて【気立て】。こころだて【心立て】,心の持ちよう。,15731
마이크,명사,マイク,マイクロフォンの略。音を電流に変えて、音を大きくする機器。,14618
마주,부사,むきあって【向き合って】	,"互いに正面を見て。
",56085
마주치다,동사,ぶつかる。ぶつける。つきあたる【突き当たる】。しょうめんしょうとつする【正面衝突する】,"真正面からぶつかり合う。
",14619
마주하다,동사,むかいあう【向い合う】。むきあう【向き合う】,"互いに正面を見て対する。
",56102
마찬가지,명사,おなじ【同じ】。どうよう【同様】,２つ以上の事物の形や物事の具合が同じであること。,28814
마찰,명사,まさつ【摩擦】,"二つのものが擦れたり揉まれたりすること。また、そうすること。
",15734
마찰되다,동사,まさつする【摩擦する】,"二つのものが擦れたり揉まれたりする。
",91096
마찰하다,동사,まさつする【摩擦する】,"二つのものが擦れたり揉まれたりする。また、そうする。
",56105
마치,부사,まるで。あたかも。ちょうど【丁度】。さながら	,"他の物にたとえて表現すると。
",56092
마침,부사,ちょうど【丁度】。たまたま。あいにく。ちょうどいいところへ	,"ある機会や状況にぴったり合うように偶然。
",56109
마침내,부사,とうとう。ついに。あげくのはて【挙句の果て】	,"とどのつまり結局。
",49911
마카로니,명사,マカロニ,小麦粉に水を加えてよく練って、短い円筒の形にして作ったイタリア式ヌードル。,49913
마카롱,명사,マカロン,アーモンド粉、卵白、砂糖などを入れて作る高級菓子。,601583
매,명사,"むち【鞭】。むちうち【鞭打ち】
","人や動物を叩く細い棒。また、それで叩くこと。
",15944
매,명사,たか【鷹】,くちばしと爪が鋭い鉤形であり、小さい獣や小鳥を食って生きる黒い褐色の、気性の激しい鳥。,57239
매끼,명사,まいしょく【毎食】,"朝、昼、夕に食べるそれぞれの食事。
",57260
매너,명사,マナー。れいぎ【礼儀】。れいぎさほう【礼儀作法】,日常生活の上で示す礼儀や態度、または行動様式。,15947
매달다,동사,つる【吊る】。つるす【吊るす】。ぶらさげる【ぶら下げる】,"紐や糸、綱などであるところに垂れ下げる。
",15950
매달리다,동사,つられる【吊られる】。つるされる【吊るされる】。ぶらさがる【ぶら下がる】,"紐や糸、綱などによってあるところに垂れ下がる。
",15970
매력,명사,みりょく【魅力】,人の心を強く引きつける力。,52056
매미,명사,せみ【蝉】,1.2～8センチぐらいの体に透明な翅があり、雄が木などについてうるさく鳴く夏の昆虫。,55556
매번,명사,,それぞれの順番。,91116
매번,부사,まいど【毎度】。まいかい【毎回】	,"何かの出来事がある度に。
",15974
매시간,명사,"まいじかん【毎時間】
",一時間一時間。,55610
매시간,부사,まいじかん【毎時間】	,"一時間ごとに。
",55611
매실,명사,"うめ【梅】
",甘酸っぱい味がし、お酒や飲料の材料になる緑色の丸い実。,55704
매실주,명사,うめしゅ・うめざけ・ばいしゅ【梅酒】,青梅を砂糖と一緒に焼酎に漬けて作った果実酒。,55705
매운맛,명사,"からみ・しんみ【辛味】。からくち【辛口】
","唐辛子などを食べる時に感じられる辛くて刺激的な味。
",55708
